관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,부산광역시 부산진구 당감4동 796-3,부산광역시 부산진구 당감4동 796-3,생활방범,1,200,360도전방면,30,051-605-4646,35.17192,129.029001,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감4동 794-1,부산광역시 부산진구 당감4동 794-1,생활방범,1,200,360도전방면,30,051-605-4646,35.172164,129.02533,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로679번길 23,부산광역시 부산진구 가야동 1-13,생활방범,1,200,360도전방면,30,051-605-4646,35.157116,129.04496,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 가야동 5-2,생활방범,1,200,360도전방면,30,051-605-4646,35.155809,129.044598,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 275,부산광역시 부산진구 가야동 384-81,생활방범,3,200,360도전방면,30,051-605-4646,35.154651,129.039881,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로147번길 22,부산광역시 부산진구 가야동 563-8,생활방범,1,200,360도전방면,30,051-605-4646,35.148438,129.031784,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로47번길 67,부산광역시 부산진구 가야동 659-8,생활방범,4,200,360도전방면,30,051-605-4646,35.149317,129.024575,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야공원로38번길 88,부산광역시 부산진구 가야동 657-4,생활방범,1,200,360도전방면,30,051-605-4646,35.150166,129.024996,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로61번길 29,부산광역시 부산진구 개금동 627-1,생활방범,1,200,360도전방면,30,051-605-4646,35.146693,129.018558,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 복지로 116,부산광역시 부산진구 개금동 633-13,생활방범,4,200,360도전방면,30,051-605-4646,35.142774,129.01882,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 개금본동로 46-15,부산광역시 부산진구 개금동 386-12,생활방범,1,200,360도전방면,30,051-605-4646,35.158089,129.020171,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범일로 181,부산광역시 부산진구 범천동 877-2,생활방범,1,200,360도전방면,30,051-605-4646,35.145936,129.058676,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범천로 28-2,부산광역시 부산진구 범천동 996-1,생활방범,3,200,360도전방면,30,051-605-4646,35.149319,129.055797,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 416,부산광역시 부산진구 범천동 1194-16,생활방범,3,200,360도전방면,30,051-605-4646,35.150197,129.049666,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로162번길 85,부산광역시 부산진구 부전동 463-3,생활방범,1,200,360도전방면,30,051-605-4646,35.154339,129.054267,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 시민공원로74번길 54,부산광역시 부산진구 범전동 227-3,생활방범,4,200,360도전방면,30,051-605-4646,35.163673,129.056356,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범전로32번길 66,부산광역시 부산진구 범전동 27-43,생활방범,1,200,360도전방면,30,051-605-4646,35.166574,129.064339,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로 23,부산광역시 부산진구 연지동 191-1,생활방범,5,200,360도전방면,30,051-605-4646,35.17136,129.052068,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로 35,부산광역시 부산진구 연지동 232-2,생활방범,1,200,360도전방면,30,051-605-4646,35.171859,129.053357,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로55번길 15,부산광역시 부산진구 초읍동 126-23,생활방범,1,200,360도전방면,30,051-605-4646,35.17728,129.046155,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로94번길 9,부산광역시 부산진구 초읍동 210-19,생활방범,1,200,360도전방면,30,051-605-4646,35.179013,129.053628,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로77번길 45,부산광역시 부산진구 초읍동 134-37,생활방범,1,200,360도전방면,30,051-605-4646,35.178759,129.044695,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로77번가길 5,부산광역시 부산진구 초읍동 138-2,생활방범,1,200,360도전방면,30,051-605-4646,35.179529,129.045178,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로 115,부산광역시 부산진구 양정동 447-2,생활방범,1,200,360도전방면,30,051-605-4646,35.173391,129.065686,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범전로32번길 35,부산광역시 부산진구 범전동 44-71,생활방범,1,200,360도전방면,30,051-605-4646,35.171658,129.080717,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로405번길 63,부산광역시 부산진구 양정동 276-3,생활방범,1,200,360도전방면,30,051-605-4646,35.176113,129.0712,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로54번길 15,부산광역시 부산진구 양정동 90-1,생활방범,1,200,360도전방면,30,051-605-4646,35.174519,129.077472,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로200번길 27,부산광역시 부산진구전포동 339-17,생활방범,3,200,360도전방면,30,051-605-4646,35.154497,129.067212,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로304번가길 6,부산광역시 부산진구 전포동 330-1075,생활방범,1,200,360도전방면,30,051-605-4646,35.152789,129.073066,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로112번길 88,부산광역시 부산진구 ?전포동 28-41,생활방범,1,200,360도전방면,30,051-605-4646,35.163778,129.067634,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 109-1,생활방범,1,200,360도전방면,30,051-605-4646,35.167841,129.068315,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로68번길 134,부산광역시 부산진구 전포동 360-3,생활방범,1,200,360도전방면,30,051-605-4646,35.151795,129.067291,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 306,부산광역시 부산진구 전포동 330-1036,생활방범,1,200,360도전방면,30,051-605-4646,35.152415,129.072771,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로183번길 33,부산광역시 부산진구 부암동 315-3,생활방범,1,200,360도전방면,30,051-605-4646,35.16839,129.049166,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로126번길 10,부산광역시 부산진구 양정동 503-16,생활방범,1,200,360도전방면,30,051-605-4646,35.174254,129.066499,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 부암3동 726,생활방범,1,200,360도전방면,30,051-605-4646,35.176188,129.029936,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로100번길 98-1,부산광역시 부산진구 당감동 785-37,생활방범,3,200,360도전방면,30,051-605-4646,35.171619,129.032386,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로100번길 18,부산광역시 부산진구 당감동 771-14,생활방범,1,200,360도전방면,30,051-605-4646,35.169067,129.034967,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로71번길 20,부산광역시 부산진구 당감동 751-7,생활방범,3,200,360도전방면,30,051-605-4646,35.16753,129.036242,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로100번길 58,부산광역시 부산진구 당감동 778-15,생활방범,3,200,360도전방면,30,051-605-4646,35.17022,129.033845,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로 63,부산광역시 부산진구 당감동 714,생활방범,1,200,360도전방면,30,051-605-4646,35.166201,129.036735,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로513번길 18,부산광역시 부산진구 엄광로513번길 18,생활방범,1,200,360도전방면,30,051-605-4646,35.151991,129.043799,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로182번길 42,부산광역시 부산진구 엄광로182번길 42,생활방범,3,200,360도전방면,30,051-605-4646,35.146182,129.035032,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 가야2동 669-11,생활방범,1,200,360도전방면,30,051-605-4646,35.147866,129.027941,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 냉정로 162,부산광역시 부산진구 개금동 611-7,생활방범,1,200,360도전방면,30,051-605-4646,35.149738,129.017747,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로61번길 28-8,부산광역시 부산진구 개금동 634-4,생활방범,4,200,360도전방면,30,051-605-4646,35.145698,129.017983,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진사로77번길 3,부산광역시 부산진구 개금동 776,생활방범,1,200,360도전방면,30,051-605-4646,35.144497,129.016285,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 개금본동로 40,부산광역시 부산진구 개금동 19-6,생활방범,4,200,360도전방면,30,051-605-4646,35.15894,129.022807,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로357번길 86,부산광역시 부산진구 개금동 482-83,생활방범,1,200,360도전방면,30,051-605-4646,35.154074,129.016562,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 개금3동 53-4,생활방범,1,200,360도전방면,30,051-605-4646,35.160791,129.029066,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 개금온정로26번가길 22,부산광역시 부산진구 개금동 290-2,생활방범,1,200,360도전방면,30,051-605-4646,35.155627,129.025787,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범천로 30,부산광역시 부산진구 범천동 890-1,생활방범,1,200,360도전방면,30,051-605-4646,35.150748,129.056042,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 382,부산광역시 부산진구 범천동 1120-52,생활방범,1,200,360도전방면,30,051-605-4646,35.152232,129.04717,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 59,부산광역시 부산진구 개금동 540-190,생활방범,1,200,360도전방면,30,051-605-4646,35.148074,129.022907,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로54번길 6,부산광역시 부산진구 범전동 73-233,생활방범,1,200,360도전방면,30,051-605-4646,35.16959818,129.063436,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 연지동 48,생활방범,1,200,360도전방면,30,051-605-4646,37.01009709,127.271618,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 부암동 305-28,생활방범,1,200,360도전방면,30,051-605-4646,35.168686,129.049256,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로 406,부산광역시 부산진구 개금동 639,생활방범,1,200,360도전방면,30,051-605-4646,35.151751,129.017062,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로74번길 48,부산광역시 부산진구 초읍동 529-40,생활방범,1,200,360도전방면,30,051-605-4646,35.178598,129.055928,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 월드컵대로467번길 6-2,부산광역시 부산진구 초읍동 465,생활방범,1,200,360도전방면,30,051-605-4646,35.182011,129.050277,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로61번길 36-2,부산광역시 부산진구 초읍동 134-8,생활방범,1,200,360도전방면,30,051-605-4646,35.178334,129.045578,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로278번길 15,부산광역시 부산진구 초읍동 290-29,생활방범,1,200,360도전방면,30,051-605-4646,35.180946,129.048084,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로325번길 12,부산광역시 부산진구 양정동 477-11,생활방범,1,200,360도전방면,30,051-605-4646,35.174392,129.06062,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 552,부산광역시 부산진구 양정동 72-4,생활방범,1,200,360도전방면,30,051-605-4646,35.171893,129.074637,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양지로5번길 17,부산광역시 부산진구 양정동 353-13,생활방범,4,200,360도전방면,30,051-605-4646,35.17049,129.07011,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로11번길 20,부산광역시 부산진구 양정동 271-36,생활방범,4,200,360도전방면,30,051-605-4646,35.174285,129.073236,2023-10-18
